202	2041.42832494	328190	7224	22
186	2041.47276688	328190	1844	5
250	2041.53043103	328191	7184	21
252	2041.574229	328191	7186	21
97	2041.57416701	328190	1600	4
240	2041.57740092	328191	7416	22
262	2041.59422398	328190	7034	21
194	2041.61454296	328191	7518	22
79	2041.7577529	328190	7264	22
80	2041.75717998	328191	6912	21
187	2041.76485395	328190	7608	23
88	2041.77029586	328191	7792	23
198	2041.77488899	328190	7554	23
229	2041.77893186	328191	7124	21
87	2041.78267598	328191	1712	5
225	2041.79455805	328191	7970	24
228	2041.80688691	328191	7184	21
213	2041.80813503	328191	6830	20
94	2041.81916785	328191	2198	6
249	2041.82792997	328191	7104	21
195	2041.87478089	328191	7124	21
99	2041.88256788	328190	1600	4
191	2041.88476205	328191	1752	5
205	2041.88562107	328191	6982	21
192	2041.91776395	328191	6942	21
81	2041.94656801	328191	7408	22
86	2041.96204305	328190	6748	20
231	2041.96798801	328190	7114	21
82	2041.99654198	328191	7438	22
85	2042.03203201	328190	7560	23
188	2042.05938888	328191	7094	21
11	2042.06622696	328191	7386	22
207	2042.1650219	328191	7256	22
197	2042.19664407	328191	7550	23
218	2042.23864293	328190	7618	23
196	2042.2377069	328191	7366	22
206	2042.29162884	328190	7578	23
209	2042.31149006	328190	7244	22
154	2042.32531905	328191	7850	23
153	2042.34523606	328190	7124	21
223	2042.38692784	328191	7254	22
93	2042.44932485	328191	1844	5
89	2042.49345303	328191	1712	5
189	2042.55345893	328191	2664	8
208	2042.56388998	328191	7054	21
148	2042.61815596	328191	7396	22
147	2042.80825496	328191	7206	21
10	2043.12625194	328190	7306	22
193	2043.33942294	328191	2178	6
272	2043.56421399	328191	1600	4
151	2043.65183997	328191	1600	4
204	2043.91546106	328191	7730	23
230	2044.10925293	328190	6830	20
137	2044.53374696	328191	1600	4
203	2044.55668592	328191	7306	22
215	2044.82896304	328191	6790	20
214	2045.61872506	328190	7174	21
211	2045.95928001	328191	7864	23
224	2046.09505796	328191	7072	21
152	2046.82167697	328191	1834	5
138	2046.93383098	328191	1600	4
90	2048.11363602	328191	1854	5
145	2050.76463699	328190	1936	5
141	2050.87794995	328191	2390	7
142	2050.92796707	328191	7396	22
216	2050.94832802	328191	6972	21
101	2051.15759802	328191	7234	22
95	2051.16633296	328191	1844	5
100	2051.1874969	328191	7822	23
146	2051.19448185	328191	2168	6
190	2051.1935389	328191	2058	6
96	2051.27662301	328191	2342	7
251	2051.29048705	328191	6922	21
103	2051.30256796	328191	1682	5
92	2051.32323194	328191	2118	6
185	2051.32293487	328190	1722	5
212	2051.33685684	328191	7104	21
91	2051.363271	328190	1692	5
102	2051.37255502	328191	1752	5
241	2051.39756894	328191	7518	22
200	2051.42667103	328190	6930	21
199	2051.44792795	328190	7590	23
202	2051.44848084	328190	6760	20
186	2051.48288107	328191	2048	6
250	2051.55042505	328191	7236	22
240	2051.587466	328191	7590	23
252	2051.59442496	328191	7236	22
97	2051.59436393	328190	1600	4
262	2051.60443807	328190	7072	21
194	2051.63474107	328191	7084	21
79	2051.77780986	328191	7691	23
80	2051.77722907	328191	7306	22
187	2051.78525305	328191	7124	21
88	2051.79049397	328190	7054	21
198	2051.78585792	328191	7444	22
87	2051.79284	328190	1742	5
229	2051.79903102	328191	7074	21
225	2051.81465697	328191	7636	23
228	2051.81715202	328191	7094	21
213	2051.81834507	328191	7164	21
94	2051.82948399	328191	1894	5
15	2051.83080196	328191	7408	22
99	2051.89278197	328190	1824	5
195	2051.89507389	328191	7094	21
205	2051.895854	328191	7712	23
191	2051.91509604	328191	1732	5
192	2051.92797685	328191	7012	21
81	2051.95686793	328190	7620	23
231	2051.97809792	328191	7256	22
86	2051.9820919	328190	7074	21
82	2052.01673484	328190	7740	23
85	2052.04209685	328190	7428	22
188	2052.07958984	328191	7508	22
11	2052.08637595	328191	7528	22
207	2052.17518592	328191	7386	22
197	2052.21667695	328190	7682	23
218	2052.25884891	328190	7438	22
196	2052.25830388	328191	7398	22
206	2052.30169892	328190	7206	21
209	2052.32165384	328190	8116	24
154	2052.34541702	328191	7224	22
153	2052.35539889	328191	7032	21
223	2052.40706992	328191	7276	22
93	2052.45948696	328191	1966	5
89	2052.50361896	328191	1752	5
189	2052.57360792	328191	2056	6
208	2052.5839889	328190	7052	21
148	2052.63864303	328191	7186	21
147	2052.82836604	328191	7286	22
10	2053.14635205	328191	7872	23
193	2053.34964395	328190	2280	6
272	2053.58476305	328191	1712	5
151	2053.66174293	328191	1722	5
204	2053.93561387	328191	7444	22
230	2054.12939501	328191	7468	22
137	2054.54411387	328191	1752	5
203	2054.56680393	328191	6800	20
215	2054.83897996	328191	7458	22
214	2055.62898707	328190	7660	23
211	2055.96944499	328191	7934	24
224	2056.10522199	328191	7216	21
152	2056.83186102	328191	1600	4
138	2056.95422697	328191	1600	4
90	2058.13379097	328190	1824	5
145	2060.77481103	328190	2128	6
141	2060.89798784	328191	2158	6
142	2060.94805789	328191	7094	21
216	2060.96857595	328191	7326	22
95	2061.17660093	328191	1752	5
101	2061.17779088	328191	7448	22
100	2061.20759988	328191	7518	22
146	2061.21462202	328191	1792	5
190	2061.21373606	328191	1926	5
96	2061.28658199	328191	2098	6
251	2061.31053495	328191	7386	22
103	2061.32276297	328191	1712	5
185	2061.34308195	328190	1732	5
92	2061.3434999	328190	1976	6
212	2061.34697104	328191	6770	20
91	2061.38356686	328191	1600	4
102	2061.39275384	328191	1702	5
200	2061.446769	328190	7662	23
199	2061.46792793	328191	6982	21
186	2061.50317788	328191	1742	5
250	2061.56053805	328191	6790	20
240	2061.60761189	328191	7306	22
97	2061.6046679	328190	1600	4
252	2061.6146009	328191	7184	21
262	2061.62463403	328190	7196	21
194	2061.64485502	328191	7316	22
80	2061.78723788	328191	6992	21
79	2061.78782701	328190	7408	22
187	2061.79521489	328190	6962	21
198	2061.80519986	328190	6918	21
229	2061.80949306	328191	7296	22
88	2061.81068707	328190	7446	22
87	2061.81298685	328190	1600	4
225	2061.82476902	328191	7272	22
228	2061.83724904	328190	7114	21
213	2061.83854389	328191	7164	21
15	2061.85067487	328191	6536	19
94	2061.84982896	328191	1934	5
249	2061.85871696	328191	7134	21
195	2061.90539789	328191	7306	22
99	2061.9128809	328190	1600	4
191	2061.91536188	328191	1904	5
205	2061.91572189	328191	7966	24
192	2061.94817495	328191	7276	22
81	2061.97727895	328191	7336	22
86	2061.99250603	328190	6456	19
231	2061.99839401	328190	7356	22
82	2062.03688407	328191	7014	21
85	2062.06209302	328190	7316	22
11	2062.09653997	328191	7204	21
188	2062.09973097	328190	7732	23
207	2062.19533896	328191	7438	22
197	2062.22678399	328191	7316	22
218	2062.26906204	328190	6932	21
196	2062.26817298	328191	7256	22
206	2062.32198405	328191	6952	21
209	2062.341851	328190	7578	23
154	2062.35553002	328191	7226	22
153	2062.37549806	328190	6628	20
223	2062.41733193	328191	7074	21
93	2062.47983384	328191	1712	5
89	2062.52393007	328191	1834	5
189	2062.58393002	328191	2158	6
208	2062.59425092	328190	7296	22
148	2062.65845585	328191	7326	22
147	2062.84844995	328191	6700	20
10	2063.15646887	328190	7570	23
193	2063.36983395	328191	1926	5
272	2063.5946219	328191	1600	4
151	2063.68183398	328191	1682	5
204	2063.96573997	328191	8964	27
230	2064.13961792	328190	7448	22
137	2064.56450605	328190	1600	4
203	2064.57701707	328191	7144	21
215	2064.85912204	328191	7144	21
214	2065.64913988	328190	7862	23
211	2065.98969507	328191	7560	23
224	2066.11543489	328191	6962	21
152	2066.85188794	328191	1722	5
138	2066.97462487	328191	1600	4
90	2068.153934	328190	1600	4
141	2070.90853095	328191	1894	5
142	2070.96810603	328191	7206	21
216	2070.97873688	328191	7054	21
95	2071.19684505	328191	1896	5
101	2071.19778895	328191	6992	21
190	2071.22394991	328190	2006	6
100	2071.22798085	328191	7084	21
146	2071.23483205	328191	2008	6
96	2071.30687904	328191	2342	7
251	2071.32069707	328191	7114	21
103	2071.33297801	328191	1814	5
185	2071.35324597	328190	1600	4
92	2071.36394596	328190	1824	5
212	2071.36722302	328191	6982	21
91	2071.40346789	328190	1600	4
102	2071.41294885	328191	1712	5
241	2071.42792487	328191	7104	21
200	2071.45683193	328190	7136	21
202	2071.47804785	328190	7154	21
186	2071.51324105	328190	1996	6
250	2071.58073997	328191	7196	21
252	2071.62482285	328191	7216	21
97	2071.624861	328190	1600	4
240	2071.62803698	328191	7286	22
262	2071.63484788	328191	6942	21
194	2071.66520405	328191	7174	21
80	2071.80723095	328191	7206	21
79	2071.80782604	328191	7368	22
187	2071.81561685	328190	7104	21
88	2071.82090306	328190	7154	21
198	2071.81625199	328190	6474	19
229	2071.82919192	328191	7094	21
87	2071.83318496	328191	1600	4
225	2071.845016	328191	7566	23
213	2071.84875894	328191	7104	21
228	2071.85744691	328190	6900	21
15	2071.87092185	328190	7580	23
94	2071.87017703	328191	1874	5
249	2071.87866402	328191	7054	21
99	2071.92304301	328190	1742	5
195	2071.92563796	328191	7346	22
205	2071.92588997	328191	7872	23
191	2071.93647194	328191	1702	5
192	2071.95833802	328191	6880	20
81	2071.99727607	328191	6912	21
86	2072.01232696	328190	6598	20
82	2072.0470469	328190	7478	22
85	2072.08219099	328190	7582	23
188	2072.1098969	328191	7500	22
11	2072.11673689	328191	7448	22
207	2072.20554805	328191	7458	22
197	2072.24683094	328190	7264	22
218	2072.28925991	328190	7346	22
196	2072.288517	328191	7458	22
206	2072.34208107	328190	7530	22
209	2072.35206795	328191	7640	23
154	2072.37568188	328191	7190	21
153	2072.39579606	328191	7386	22
223	2072.4374299	328191	7436	22
93	2072.49019885	328191	1702	5
89	2072.53397703	328191	1600	4
189	2072.60396504	328191	1864	5
208	2072.61429906	328190	7024	21
148	2072.668715	328191	6982	21
147	2072.85861301	328191	7246	22
10	2073.17666101	328190	7124	21
193	2073.37999606	328191	2158	6
272	2073.61487293	328191	1600	4
151	2073.70193791	328191	1702	5
204	2073.98593092	328191	7202	21
230	2074.16285396	328190	7356	22
137	2074.58485103	328191	1600	4
203	2074.59721494	328191	7204	21
215	2074.86923504	328191	6952	21
214	2075.65990186	328191	7490	22
211	2075.9998529	328190	7558	23
224	2076.13559103	328191	7234	22
152	2076.86204505	328191	1600	4
138	2076.98508787	328191	1600	4
90	2078.16409206	328191	1712	5
145	2080.80502295	328190	1844	5
141	2080.93824005	328191	2128	6
142	2080.98825693	328191	7318	22
216	2080.99894094	328191	7184	21
101	2081.20796204	328190	6852	20
95	2081.21714592	328191	1834	5
100	2081.23790693	328190	7580	23
146	2081.24494195	328191	1924	5
190	2081.24400187	328190	1976	6
96	2081.32717395	328191	1834	5
251	2081.340801	328191	6820	20
103	2081.35318089	328191	1600	4
92	2081.37358785	328191	1966	5
185	2081.37339687	328191	1692	5
212	2081.37754107	328191	7398	22
91	2081.41358185	328190	1692	5
102	2081.42316294	328191	1712	5
241	2081.44793701	328191	7630	23
200	2081.47693396	328190	7710	23
199	2081.49899101	328190	7104	21
202	2081.49839997	328191	6618	20
186	2081.53378987	328191	2444	7
250	2081.59084892	328190	7114	21
240	2081.63787603	328191	7164	21
252	2081.64498305	328191	7246	22
97	2081.645046	328190	1600	4
262	2081.65515089	328190	7154	21
194	2081.67517304	328191	7326	22
80	2081.82728791	328191	7670	23
79	2081.82787395	328190	7620	23
187	2081.83581901	328191	7052	21
88	2081.84115601	328190	6952	21
198	2081.83649206	328191	8060	24
87	2081.84330487	328191	1732	5
229	2081.84924102	328191	6698	20
225	2081.85553598	328191	7464	22
228	2081.86801791	328190	7044	21
213	2081.86890507	328191	7094	21
15	2081.88104296	328191	7154	21
94	2081.88059592	328191	1956	5
249	2081.89896798	328191	7194	21
99	2081.94324207	328190	1742	5
205	2081.94598794	328191	8086	24
191	2081.94688702	328191	1600	4
195	2081.9464829	328191	6932	21
192	2081.97859097	328191	7236	22
81	2082.00734591	328190	7266	22
231	2082.02895594	328190	7386	22
86	2082.03241301	328190	7508	22
82	2082.06724596	328191	6982	21
85	2082.09225702	328190	7358	22
188	2082.13010001	328190	7468	22
11	2082.13693595	328191	7802	23
207	2082.22604704	328191	7540	22
197	2082.25694585	328191	7298	22
218	2082.29948306	328190	7672	23
196	2082.29858303	328191	7246	22
206	2082.35240507	328190	7378	22
209	2082.37221599	328191	7640	23
154	2082.39573598	328191	7438	22
153	2082.40570998	328191	7102	21
223	2082.45772696	328191	7116	21
93	2082.51054502	328191	1884	5
89	2082.55447388	328190	1702	5
189	2082.62406492	328191	2584	7
208	2082.62501407	328191	7426	22
148	2082.68876791	328191	7276	22
147	2082.87876487	328191	7064	21
10	2083.19685984	328191	7306	22
193	2083.40014291	328190	2108	6
272	2083.62504387	328191	1600	4
151	2083.71250796	328191	1600	4
204	2084.01617384	328191	7476	22
230	2084.17003202	328191	7450	22
137	2084.59571886	328191	1722	5
203	2084.60747886	328191	7114	21
215	2084.88924599	328191	7154	21
214	2085.67955303	328190	7792	23
211	2086.02020597	328190	7154	21
224	2086.15573001	328191	6984	21
152	2086.88215089	328191	1834	5
138	2087.00529099	328191	1600	4
90	2088.18424606	328190	1600	4
145	2090.8251729	328190	1834	5
141	2090.94839692	328190	2066	6
142	2090.99841595	328197	7528	22
216	2091.0091989	328191	7246	22
95	2091.22740507	328190	1620	4
101	2091.22815084	328191	7174	21
146	2091.25510406	328191	1854	5
190	2091.25421405	328190	1722	5
100	2091.25810385	328195	7216	21
96	2091.33743191	328191	2078	6
251	2091.35100889	328191	7478	22
103	2091.37337303	328190	2016	6
185	2091.38360906	328191	1702	5
92	2091.38403201	328191	1712	5
212	2091.39768505	328194	7042	21
91	2091.43367696	328190	1620	4
102	2091.44326091	328191	1620	4
241	2091.45803785	328190	7296	22
200	2091.48699188	328191	7672	23
199	2091.50851107	328191	7114	21
202	2091.50909495	328190	7032	21
186	2091.54392791	328191	1772	5
250	2091.61094689	328191	7154	21
252	2091.65527987	328198	7206	21
97	2091.65524197	328191	1620	4
240	2091.65802193	328201	7396	22
262	2091.66525984	328191	7022	21
194	2091.69526291	328191	7528	22
79	2091.83893299	328189	7418	22
80	2091.83734298	328197	6850	20
187	2091.84602594	328191	7560	23
88	2091.85151386	328191	7144	21
198	2091.84671092	328190	6898	21
229	2091.85935497	328191	7122	21
87	2091.86354303	328191	1620	4
225	2091.87532687	328191	7828	23
213	2091.87917089	328191	7114	21
228	2091.88794398	328190	7074	21
15	2091.90127206	328190	7326	22
94	2091.90083694	328191	1834	5
249	2091.909374	328190	7234	22
195	2091.95634484	328191	6932	21
205	2091.95610785	328191	7760	23
99	2091.96338797	328190	1620	4
191	2091.96628189	328191	1904	5
192	2091.98874807	328191	7196	21
81	2092.02748799	328191	7154	21
231	2092.03926587	328191	7316	22
86	2092.0424099	328191	6870	20
82	2092.0774579	328191	7184	21
85	2092.11235499	328191	7680	23
188	2092.14025998	328191	7652	23
11	2092.14709806	328191	7530	22
207	2092.2358129	328191	7640	23
197	2092.27700186	328190	7024	21
218	2092.31972384	328190	7570	23
196	2092.31877685	328191	7602	23
206	2092.37239289	328192	7834	23
209	2092.39235997	328190	7870	23
154	2092.40583801	328191	7448	22
153	2092.42580605	328191	7316	22
223	2092.46784306	328194	7570	23
93	2092.53084087	328191	1904	5
89	2092.57432294	328191	1702	5
189	2092.63422585	328191	1984	6
208	2092.64460993	328191	7174	21
148	2092.70905995	328196	6840	20
147	2092.89890885	328191	7104	21
10	2093.20702791	328190	6992	21
193	2093.4103539	328191	2148	6
272	2093.64533186	328191	1620	4
151	2093.73225904	328191	1600	4
204	2094.03621292	328190	7678	23
230	2094.19022107	328190	7528	22
137	2094.6156559	328191	1620	4
203	2094.62784886	328190	7044	21
215	2094.89939499	328191	7164	21
214	2095.68980503	328191	7610	23
211	2096.03026795	328196	7092	21
224	2096.16589284	328190	7296	22
152	2096.89225602	328191	1620	4
138	2097.01570606	328191	1620	4
90	2098.20438385	328191	1620	4
145	2100.845263	328190	1824	5
141	2100.96849489	328191	1966	5
142	2101.0184629	328183	7256	22
216	2101.02939701	328191	7042	21
95	2101.24784207	328191	1712	5
101	2101.24829888	328190	7236	22
190	2101.26442885	328190	1956	5
100	2101.27829885	328186	7256	22
146	2101.275208	328191	1600	4
96	2101.35773301	328191	2098	6
251	2101.37105799	328191	7204	21
103	2101.38359094	328191	1742	5
92	2101.40400887	328190	1844	5
185	2101.40397096	328190	1762	5
212	2101.4079659	328186	6648	20
91	2101.44392586	328191	1600	4
102	2101.45352507	328191	1600	4
241	2101.47818589	328191	7678	23
200	2101.50759292	328191	7802	23
199	2101.52929091	328190	7214	21
202	2101.52870488	328191	7216	21
186	2101.56430006	328191	1924	5
250	2101.62101293	328190	7214	21
240	2101.66809988	328180	7104	21
252	2101.67543197	328182	6972	21
97	2101.67547107	328190	1600	4
262	2101.68545794	328190	7114	21
194	2101.70543003	328191	7204	21
79	2101.858006	328191	7794	23
80	2101.85738707	328183	7490	22
187	2101.86612201	328191	6952	21
88	2101.87156296	328190	7276	22
198	2101.86694384	328190	6504	19
229	2101.87940097	328191	7256	22
225	2101.88578606	328191	7282	22
87	2101.88392591	328191	1692	5
228	2101.89802098	328191	7224	22
213	2101.89936686	328191	7254	22
15	2101.91150188	328191	7428	22
94	2101.91115189	328191	1966	5
249	2101.91992688	328191	7094	21
195	2101.96661401	328191	7358	22
191	2101.97653389	328191	1742	5
205	2101.97629905	328191	7840	23
99	2101.98358893	328191	1600	4
192	2102.00899386	328190	6972	21
81	2102.03769994	328190	7226	22
231	2102.059618	328191	7002	21
86	2102.06255984	328190	7610	23
82	2102.09765506	328191	7154	21
85	2102.12246585	328191	7710	23
11	2102.16729403	328191	7640	23
188	2102.16045594	328190	7478	22
207	2102.25596189	328191	7690	23
197	2102.28705907	328190	7912	24
218	2102.32992506	328191	7216	21
196	2102.32899094	328190	7246	22
206	2102.38275599	328189	7680	23
209	2102.40258098	328191	7428	22
154	2102.42598701	328190	7184	21
153	2102.4359169	328191	7306	22
223	2102.48803902	328186	7346	22
93	2102.54120898	328191	2036	6
89	2102.58448601	328191	1600	4
189	2102.65442586	328191	2166	6
208	2102.65482187	328190	7164	21
148	2102.71912384	328186	7498	22
147	2102.90907192	328191	6972	21
10	2103.22721887	328190	6952	21
193	2103.43046093	328191	1996	6
272	2103.65551305	328191	1682	5
151	2103.74236107	328191	1620	4
204	2104.05631089	328191	7142	21
230	2104.20043087	328191	7782	23
137	2104.62602401	328191	1600	4
203	2104.64805293	328191	6992	21
215	2104.91944385	328191	7144	21
222	2104.9449029	2409	8000	12000
211	2106.05052996	328186	7206	21
224	2106.17600584	328191	7072	21
152	2106.91236091	328191	1844	5
138	2107.03609204	328191	1600	4
90	2108.21457696	328191	1600	4
145	2110.85539603	328190	1600	4
141	2110.97866201	328191	2128	6
216	2111.03956199	328191	7336	22
95	2111.25803685	328190	1854	5
101	2111.25846195	328191	7518	22
190	2111.28453088	328190	1896	5
100	2111.28841496	328190	8178	24
146	2111.29595399	328191	1600	4
96	2111.36799598	328191	2188	6
251	2111.38117099	328191	7488	22
103	2111.40379596	328191	1752	5
185	2111.41391897	328190	1904	5
92	2111.42395401	328191	2036	6
212	2111.42820597	328191	7660	23
91	2111.46404696	328191	1682	5
102	2111.47367501	328191	1600	4
241	2111.48885393	328191	7406	22
200	2111.51715899	328190	8288	25
199	2111.53946495	328191	7692	23
202	2111.53887892	328190	7478	22
186	2111.57392406	328191	1976	6
250	2111.64118099	328190	7456	22
240	2111.678262	328191	7882	24
252	2111.68558884	328191	7620	23
262	2111.69567895	328190	7346	22
97	2111.69571686	328190	1600	4
194	2111.72559094	328191	7750	23
187	2111.87625384	328191	8076	24
79	2111.87798285	328191	7852	23
80	2111.87738705	328190	7680	23
229	2111.88951588	328191	7426	22
88	2111.89176106	328190	7526	22
87	2111.89380789	328190	1600	4
225	2111.90564394	328191	7960	24
213	2111.90957785	328191	7276	22
228	2111.91817594	328190	7478	22
15	2111.93175006	328191	8106	24
94	2111.93218493	328191	2250	6
249	2111.94001985	328191	7386	22
205	2111.98641896	328191	7730	23
195	2111.98717594	328190	7448	22
99	2111.993752	328190	1854	5
191	2111.99683189	328191	1732	5
192	2112.01916289	328190	7608	23
81	2112.05791092	328190	7680	23
231	2112.06988096	328191	7660	23
86	2112.08265996	328191	7790	23
82	2112.11787391	328191	7498	22
85	2112.14251995	328190	7660	23
188	2112.17067504	328190	7780	23
11	2112.17740989	328191	8084	24
207	2112.27617002	328191	7752	23
197	2112.30710888	328191	8176	24
218	2112.35008097	328191	8064	24
196	2112.3491919	328191	7822	23
206	2112.40277004	328191	8076	24
209	2112.41278887	328191	8012	24
154	2112.44608998	328191	8286	25
153	2112.45606899	328191	7976	24
223	2112.49820685	328191	7922	24
93	2112.56155491	328191	1874	5
89	2112.60463786	328190	1864	5
189	2112.66459298	328191	2472	7
208	2112.67507195	328191	7974	24
148	2112.73922586	328191	7560	23
147	2112.92927694	328191	7770	23
10	2113.23741388	328191	7854	23
193	2113.44072795	328190	1996	6
272	2113.67575288	328191	1692	5
151	2113.76246786	328191	1600	4
204	2114.08682799	328191	8376	25
230	2114.22063494	328190	7822	23
137	2114.64639592	328191	1722	5
203	2114.65878487	328191	7720	23
215	2114.92952204	328191	8014	24
214	2115.72024298	328191	8816	26
211	2116.06073785	328191	8206	25
224	2116.19620895	328191	8035	24
152	2116.93258786	328191	1998	6
138	2117.05652285	328191	1600	4
90	2118.23475695	328191	1600	4
145	2120.87558985	328190	1752	5
141	2120.99880886	328191	2736	8
142	2121.04895902	328191	8256	25
216	2121.05977297	328190	7994	24
95	2121.27867603	328190	1692	5
101	2121.27863598	328191	8076	24
100	2121.30856395	328190	8340	25
190	2121.30490804	328190	1732	5
146	2121.31554985	328191	1864	5
96	2121.38827085	328191	2036	6
251	2121.40128684	328191	7862	23
103	2121.42400599	328191	2148	6
92	2121.43410993	328190	1894	5
185	2121.43407106	328190	1600	4
212	2121.43840384	328191	7832	23
91	2121.48403788	328191	1600	4
102	2121.49401903	328191	1600	4
241	2121.50879598	328191	8156	24
200	2121.53725004	328190	8136	24
199	2121.54883099	328190	8266	25
202	2121.55876589	328190	7822	23
186	2121.59406185	328190	1814	5
250	2121.65137601	328190	7812	23
240	2121.69849396	328191	7974	24
252	2121.70579505	328191	7588	23
97	2121.70586705	328190	1600	4
262	2121.71587086	328190	8074	24
194	2121.74579692	328191	7740	23
80	2121.88750792	328191	7660	23
79	2121.88810086	328190	8044	24
198	2121.8963809	328191	7504	22
88	2121.90202904	328190	8004	24
229	2121.91051507	328191	7974	24
87	2121.91404986	328191	1600	4
225	2121.91575098	328191	8304	25
228	2121.92841601	328190	7892	24
213	2121.92983294	328191	8034	24
249	2121.95019794	328191	7730	23
15	2121.95196104	328191	8802	26
94	2121.95190191	328191	1926	5
195	2121.99717307	328191	8024	24
205	2122.00655794	328191	8430	25
191	2122.0074029	328191	1600	4
99	2122.01389694	328190	1722	5
192	2122.03939199	328191	7700	23
81	2122.07812405	328190	7690	23
231	2122.09032488	328191	7750	23
86	2122.09272099	328191	7152	21
82	2122.12803102	328191	8388	25
85	2122.16276288	328190	8034	24
188	2122.19076896	328190	8176	24
11	2122.19760489	328190	7630	23
207	2122.28687286	328191	7932	24
197	2122.31721807	328190	7914	24
196	2122.35946202	328191	7740	23
218	2122.36030698	328191	7720	23
206	2122.41307902	328191	7872	23
209	2122.43297291	328191	8430	25
154	2122.45620489	328191	7852	23
153	2122.47616601	328191	7882	24
223	2122.50843692	328191	7892	24
93	2122.57185984	328191	1702	5
89	2122.62490296	328191	1600	4
189	2122.68511701	328191	2006	6
208	2122.68564987	328191	8074	24
148	2122.74941397	328191	7994	24
147	2122.93933392	328191	7902	24
10	2123.25769401	328191	8248	25
193	2123.46086502	328190	2128	6
272	2123.685956	328191	1712	5
151	2123.78260899	328191	1600	4
204	2124.10658884	328191	9138	27
230	2124.23090506	328191	8542	26
137	2124.65678	328191	1600	4
203	2124.67838192	328191	7670	23
215	2124.94960499	328191	8024	24
214	2125.74077392	328191	8024	24
224	2126.21636486	328191	7548	22
152	2126.94261098	328191	1702	5
138	2127.0669589	328191	1600	4
90	2128.24506807	328191	1702	5
145	2130.89576507	328190	1742	5
141	2131.00886798	328191	2340	7
216	2131.06997299	328190	7770	23
101	2131.28879404	328191	8116	24
95	2131.29860687	328190	1844	5
100	2131.31867194	328190	8490	25
190	2131.31488204	328190	2260	6
146	2131.32566285	328191	1712	5
251	2131.41142702	328191	7964	24
96	2131.408494	328191	2636	8
103	2131.43419194	328191	1784	5
185	2131.44422603	328191	1600	4
92	2131.45416093	328191	2402	7
212	2131.45864892	328191	7852	23
91	2131.49419689	328190	1600	4
102	2131.50413084	328191	1600	4
241	2131.51855898	328191	8654	26
200	2131.54731297	328190	8510	25
202	2131.56907797	328191	7822	23
186	2131.60422301	328190	2086	6
250	2131.67136884	328190	7822	23
240	2131.71852899	328191	8458	25
252	2131.71600199	328191	7720	23
262	2131.72619891	328191	7802	23
97	2131.72613788	328189	1600	4
194	2131.75588989	328191	8034	24
187	2131.90664887	328191	7914	24
198	2131.90722895	328191	6452	19
79	2131.90768695	328190	7902	24
80	2131.90808797	328190	7912	24
229	2131.91992998	328191	7528	22
88	2131.92221594	328191	7986	24
225	2131.93589592	328191	8172	24
87	2131.934201	328191	1600	4
213	2131.94003296	328191	7832	23
15	2131.96216488	328190	8660	26
94	2131.96222591	328191	1834	5
249	2131.97054386	328191	7700	23
205	2132.01672101	328190	8490	25
195	2132.01762795	328191	7882	24
99	2132.02410984	328190	1600	4
191	2132.02744007	328191	1914	5
192	2132.04961801	328190	7660	23
81	2132.08831286	328190	8104	24
231	2132.10048699	328191	7538	22
86	2132.11281896	328191	7354	22
82	2132.14822888	328191	8508	25
85	2132.17272496	328191	8064	24
11	2132.21780205	328191	7922	24
207	2132.30641794	328190	8258	25
197	2132.33726597	328191	8530	25
196	2132.37960196	328191	7822	23
218	2132.3805449	328190	8268	25
206	2132.42363191	328190	8176	24
209	2132.45308089	328190	8337	25
154	2132.47634387	328191	7974	24
153	2132.48627687	328191	7862	23
223	2132.52856207	328191	8206	25
93	2132.59220886	328191	1702	5
89	2132.63499999	328190	1600	4
189	2132.69490004	328191	2936	8
208	2132.70548105	328190	7944	24
148	2132.76958084	328191	8408	25
147	2132.95952988	328191	7740	23
10	2133.27774501	328191	8338	25
193	2133.47107196	328191	2230	6
272	2133.70616388	328191	1600	4
151	2133.79281306	328191	1600	4
204	2134.12674189	328191	7992	24
230	2134.25109386	328190	8226	25
137	2134.67707801	328191	1600	4
203	2134.68873692	328190	7994	24
215	2134.95992804	328191	8118	24
214	2135.75065303	328191	8004	24
211	2136.09115195	328191	8014	24
224	2136.22688985	328191	7832	23
152	2136.96278	328191	1824	5
138	2137.08720803	328191	1600	4
90	2138.26512289	328190	1712	5
145	2140.90588593	328190	1874	5
141	2141.02891493	328191	1934	5
142	2141.07888389	328191	7912	24
216	2141.09021688	328191	7690	23
95	2141.30890203	328190	1966	5
101	2141.30911684	328191	8298	25
100	2141.33886886	328190	8478	25
190	2141.33497906	328191	1946	5
146	2141.34580994	328191	1894	5
96	2141.41879797	328191	1976	6
251	2141.43152499	328191	7810	23
103	2141.45439005	328191	1966	5
185	2141.46442294	328191	1956	5
212	2141.46891594	328191	7862	23
92	2141.47430587	328191	2312	7
91	2141.51429391	328191	1600	4
102	2141.52427888	328191	1742	5
241	2141.53870606	328191	8378	25
200	2141.56741095	328190	8288	25
199	2141.58992004	328190	8156	24
202	2141.58932495	328190	7680	23
186	2141.62436986	328191	1996	6
250	2141.68148303	328191	7862	23
240	2141.72861695	328191	8176	24
252	2141.73624897	328191	7822	23
97	2141.73631287	328190	1600	4
262	2141.74632597	328190	7680	23
194	2141.77603006	328191	7872	23
187	2141.92684507	328191	7852	23
198	2141.92747688	328191	6868	20
